YEAR,CNN,FAC_NAME,COUNTY,STATIONS,PROF_NP,CHAIN_OWN,CHAIN_ORG,SURVEY_COUNT,SURVEY_RATE,FAC_STAR,XP_STAR,COMM_SCR,QUALITY_SCR,INFO_SCR,PHYS_SCR,STAFF_SCR,FAC_SCR
2022,552714,SATELLITE DIALYSIS SILVER CREEK,Santa Clara,31,profit,yes,SATELLITE DIALYSIS,44,,4,,84.0,81.0,87.0,88.0,90.0,90.0
2021,552714,SATELLITE DIALYSIS SILVER CREEK,Santa Clara,31,profit,yes,SATELLITE DIALYSIS,54,,4,,87.0,80.0,78.0,91.0,85.0,89.0
2020,552714,SATELLITE DIALYSIS SILVER CREEK,Santa Clara,31,profit,yes,SATELLITE DIALYSIS,54,,4,,87.0,80.0,78.0,91.0,85.0,89.0
2019,552714,SATELLITE DIALYSIS SILVER CREEK,Santa Clara,31,profit,yes,SATELLITE DIALYSIS,51,,2,,86.0,81.0,81.0,87.0,84.0,83.0
2018,552714,SATELLITE DIALYSIS SILVER CREEK,Santa Clara,31,profit,yes,SATELLITE DIALYSIS,48,,3,,91.0,79.0,77.0,94.0,84.0,87.0
2024,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,82,26,4,3,75.0,81.0,83.0,81.0,87.0,90.0
2023,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,80,26,4,4,81.0,83.0,85.0,84.0,91.0,91.0
2022,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,47,,5,,83.0,86.0,81.0,86.0,94.0,93.0
2021,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,77,,4,,81.0,82.0,83.0,85.0,90.0,90.0
2020,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,77,,4,,81.0,82.0,83.0,85.0,90.0,90.0
2019,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,88,,4,,77.0,80.0,82.0,84.0,88.0,92.0
2018,552715,DAVITA-SUN CITY MENIFEE DIALYSIS,Riverside,24,non_profit,yes,DAVITA,82,,4,,80.0,84.0,80.0,85.0,88.0,91.0
2024,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2023,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2022,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2021,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2020,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2019,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2018,552716,SOUTH SAN FRANCISCO HOME TRAINING,San Mateo,7,profit,yes,DAVITA,,,,,,,,,,
2024,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,41,23,3,2,69.0,79.0,74.0,76.0,83.0,85.0
2023,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,38,21,3,2,74.0,82.0,72.0,80.0,83.0,86.0
2022,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,55,,4,,74.0,83.0,79.0,75.0,86.0,90.0
2021,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,71,,3,,78.0,76.0,79.0,80.0,82.0,84.0
2020,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,71,,3,,78.0,76.0,79.0,80.0,82.0,84.0
2019,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,56,,3,,82.0,82.0,76.0,85.0,87.0,88.0
2018,552717,SATELLITE DIALYSIS OAKLAND,Alameda,27,profit,yes,SATELLITE DIALYSIS,73,,3,,78.0,81.0,78.0,83.0,83.0,85.0
2024,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,,,,,,,,,,
2023,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,,,,,,,,,,
2022,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,,,,,,,,,,
2021,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,31,,5,,95.0,94.0,93.0,94.0,95.0,98.0
2020,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,31,,5,,95.0,94.0,93.0,94.0,95.0,98.0
2019,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,45,,5,,86.0,88.0,86.0,87.0,91.0,95.0
2018,552718,DAVITA-LAGUNA HILLS DIALYSIS,Orange,22,profit,yes,DAVITA,44,,5,,90.0,86.0,87.0,90.0,93.0,93.0
2024,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2023,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2022,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2021,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2020,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2019,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2018,552719,WELLBOUND OF DALY CITY,San Mateo,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2024,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2023,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2022,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2021,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,42,,4,,80.0,78.0,84.0,84.0,85.0,89.0
2020,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,42,,4,,80.0,78.0,84.0,84.0,85.0,89.0
2019,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,34,,4,,84.0,82.0,84.0,88.0,90.0,93.0
2018,552720,SATELLITE DIALYSIS WEST SAN LEANDRO,Alameda,27,profit,yes,SATELLITE DIALYSIS,31,,4,,77.0,80.0,71.0,83.0,87.0,90.0
2024,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,36,33,2,2,65.0,74.0,69.0,78.0,85.0,84.0
2023,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,36,35,3,3,72.0,74.0,66.0,84.0,87.0,85.0
2022,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,,,,,,,,,,
2021,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,,,,,,,,,,
2020,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,,,,,,,,,,
2019,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,,,,,,,,,,
2018,552753,DAVITA-ARVIN DIALYSIS,Kern,16,profit,yes,DAVITA,,,,,,,,,,
2024,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,91,33,4,4,86.0,83.0,80.0,88.0,89.0,91.0
2023,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,75,30,4,4,88.0,82.0,81.0,90.0,89.0,92.0
2022,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,75,,5,,89.0,86.0,78.0,88.0,90.0,94.0
2021,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,76,,5,,90.0,89.0,88.0,89.0,92.0,94.0
2020,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,76,,5,,90.0,89.0,88.0,89.0,92.0,94.0
2019,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,55,,5,,86.0,84.0,83.0,85.0,90.0,94.0
2018,552754,SATELLITE DIALYSIS VALLEJO,Solano,33,profit,yes,SATELLITE DIALYSIS,41,,5,,90.0,86.0,77.0,91.0,93.0,96.0
2024,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,43,36,4,4,89.0,84.0,83.0,91.0,90.0,92.0
2023,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,38,34,5,4,84.0,86.0,78.0,90.0,93.0,94.0
2022,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,30,,5,,83.0,89.0,78.0,85.0,94.0,96.0
2021,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,31,,4,,89.0,81.0,77.0,89.0,88.0,90.0
2020,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,31,,4,,89.0,81.0,77.0,89.0,88.0,90.0
2019,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,37,,4,,93.0,80.0,78.0,93.0,86.0,89.0
2018,552755,FMC-NEWPORT SUPERIOR DIALYSIS CENTER,Orange,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2024,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2023,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2022,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2021,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2020,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2019,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2018,552756,WELLBOUND OF MOUNTAIN VIEW,Santa Clara,4,profit,yes,SATELLITE DIALYSIS,,,,,,,,,,
2024,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2023,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2022,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2021,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2020,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2019,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2018,552757,DAVITA-RANCHO CUCAMONGA HOME TRAINING,San Bernardino,4,profit,yes,DAVITA,,,,,,,,,,
2023,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2022,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2021,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2020,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2019,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2018,552758,FMC-ORANGE COUNTY HOME,Orange,4,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2024,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,38,26,3,2,61.0,81.0,76.0,65.0,87.0,87.0
2023,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,48,33,3,2,67.0,79.0,78.0,73.0,86.0,86.0
2022,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,32,,3,,64.0,81.0,84.0,70.0,85.0,85.0
2021,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,55,,3,,71.0,79.0,78.0,74.0,85.0,86.0
2020,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,55,,3,,71.0,79.0,78.0,74.0,85.0,86.0
2019,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,66,,4,,82.0,85.0,86.0,82.0,92.0,92.0
2018,552759,DAVITA-BASTANCHURY DIALYSIS,Orange,25,profit,yes,DAVITA,62,,4,,87.0,79.0,81.0,87.0,88.0,90.0
2024,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2023,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2022,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2021,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2020,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2019,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2018,552784,U.S. RENAL CARE SOUTH BAY HOME PROGRAM,Los Angeles,4,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2024,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2023,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2022,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2021,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2020,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2019,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2018,552785,DAVITA-GLENDORA FOOTHILLS DIALYSIS,Los Angeles,24,profit,yes,DAVITA,,,,,,,,,,
2024,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,60,24,3,3,87.0,80.0,75.0,87.0,85.0,88.0
2023,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,67,27,4,4,87.0,85.0,77.0,88.0,89.0,92.0
2022,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,41,,3,,82.0,78.0,78.0,84.0,85.0,85.0
2021,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,59,,5,,89.0,85.0,81.0,90.0,89.0,91.0
2020,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,59,,5,,89.0,85.0,81.0,90.0,89.0,91.0
2019,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,38,,4,,89.0,84.0,81.0,92.0,84.0,90.0
2018,552786,FMC-ANAHEIM DIALYSIS,Orange,30,profit,yes,FRESENIUS MEDICAL CARE,35,,4,,88.0,77.0,78.0,90.0,89.0,92.0
2024,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,35,21,4,5,89.0,85.0,82.0,93.0,89.0,92.0
2023,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,35,22,4,4,89.0,85.0,83.0,93.0,88.0,90.0
2022,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,31,,4,,79.0,80.0,72.0,86.0,89.0,90.0
2021,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,46,,4,,83.0,82.0,83.0,88.0,89.0,90.0
2020,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,46,,4,,83.0,82.0,83.0,88.0,89.0,90.0
2019,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,35,,4,,81.0,85.0,78.0,86.0,86.0,89.0
2018,552787,DAVITA-ARCADIA OAKS DIALYSIS,Los Angeles,20,profit,yes,DAVITA,,,,,,,,,,
2024,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2023,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2022,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2021,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2020,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2019,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2018,552788,ROSEVILLE HOME THERAPY,Placer,0,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2024,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2023,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2022,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2021,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2020,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2019,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2018,552789,DAVITA-NEWPORT IRVINE DIALYSIS,Orange,17,profit,yes,DAVITA,,,,,,,,,,
2022,552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,San Bernardino,0,profit,no,INDEPENDENT,,,,,,,,,,
2021,552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,San Bernardino,0,profit,no,INDEPENDENT,,,,,,,,,,
2020,552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,San Bernardino,0,profit,no,INDEPENDENT,,,,,,,,,,
2019,552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,San Bernardino,0,profit,no,INDEPENDENT,,,,,,,,,,
2018,552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,San Bernardino,0,profit,no,INDEPENDENT,,,,,,,,,,
2024,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2023,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2022,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2021,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2020,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2019,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2018,552566,FORT BRAGG DIALYSIS DCI,Mendocino,10,non_profit,yes,"DIALYSIS CLINIC, INC.",,,,,,,,,,
2024,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,,,,,,,,,,
2023,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,,,,,,,,,,
2022,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,,,,,,,,,,
2021,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,37,,4,,80.0,82.0,83.0,85.0,87.0,88.0
2020,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,37,,4,,80.0,82.0,83.0,85.0,87.0,88.0
2019,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,39,,4,,77.0,85.0,88.0,83.0,90.0,91.0
2018,552567,DAVITA-TEMPLETON DIALYSIS,San Luis Obispo,16,profit,yes,DAVITA,51,,3,,77.0,75.0,84.0,83.0,80.0,85.0
2024,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,65,39,2,2,75.0,77.0,71.0,78.0,83.0,82.0
2023,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,69,44,2,2,75.0,74.0,68.0,79.0,82.0,82.0
2022,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,30,,3,,76.0,76.0,72.0,82.0,83.0,84.0
2021,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,45,,4,,82.0,79.0,73.0,86.0,85.0,87.0
2020,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,45,,4,,82.0,79.0,73.0,86.0,85.0,87.0
2019,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,39,,4,,89.0,83.0,79.0,90.0,88.0,90.0
2018,552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,Los Angeles,33,profit,yes,FRESENIUS MEDICAL CARE,49,,4,,84.0,84.0,75.0,90.0,90.0,91.0
2024,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,47,24,4,5,90.0,85.0,81.0,90.0,89.0,90.0
2023,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,56,28,3,4,86.0,84.0,83.0,89.0,89.0,88.0
2022,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,41,,4,,80.0,87.0,89.0,81.0,88.0,89.0
2021,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,71,,5,,85.0,84.0,86.0,88.0,91.0,91.0
2020,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,71,,5,,85.0,84.0,86.0,88.0,91.0,91.0
2019,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,76,,4,,85.0,80.0,82.0,84.0,87.0,89.0
2018,552569,NATOMAS DIALYSIS,Sacramento,24,profit,yes,DAVITA,80,,3,,80.0,80.0,81.0,84.0,87.0,85.0
2023,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2022,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2021,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2020,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2019,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2018,552570,FRESENIUS KIDNEY CARE SOLANO COUNTY,Solano,12,profit,no,INDEPENDENT,,,,,,,,,,
2024,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2023,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2022,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2021,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2020,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2019,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2018,552790,SANDERLING DIALYSIS OF TEHACHAPI,Kern,9,profit,no,INDEPENDENT,,,,,,,,,,
2024,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,39,19,3,4,80.0,80.0,79.0,83.0,89.0,88.0
2023,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,41,19,3,3,79.0,78.0,86.0,82.0,87.0,86.0
2022,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,42,,3,,77.0,76.0,80.0,83.0,86.0,84.0
2021,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,80,,4,,77.0,79.0,85.0,84.0,83.0,88.0
2020,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,80,,4,,77.0,79.0,85.0,84.0,83.0,88.0
2019,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,62,,2,,76.0,76.0,75.0,81.0,82.0,83.0
2018,552791,DAVITA-COLTON RANCH DIALYSIS,San Bernardino,32,profit,yes,DAVITA,43,,4,,70.0,77.0,77.0,77.0,85.0,89.0
